episode: 0, score: 70, average score: 70.0, best score: -inf, epsilon: 0.98, steps: 1706
episode: 1860, score: 120, average score: 227.1, best score: 239.60, epsilon: 0.10, steps: 3681747
episode: 1861, score: 155, average score: 224.2, best score: 239.60, epsilon: 0.10, steps: 3683581
episode: 1862, score: 165, average score: 223.8, best score: 239.60, epsilon: 0.10, steps: 3685753
episode: 1863, score: 250, average score: 225.9, best score: 239.60, epsilon: 0.10, steps: 3688794
episode: 1864, score: 195, average score: 227.6, best score: 239.60, epsilon: 0.10, steps: 3691021
episode: 1865, score: 125, average score: 228.3, best score: 239.60, epsilon: 0.10, steps: 3693054
episode: 1866, score: 355, average score: 232.2, best score: 239.60, epsilon: 0.10, steps: 3695747
episode: 1867, score: 155, average score: 227.8, best score: 239.60, epsilon: 0.10, steps: 3698418
episode: 1868, score: 85, average score: 227.9, best score: 239.60, epsilon: 0.10, steps: 3700472
episode: 1869, score: 100, average score: 225.8, best score: 239.60, epsilon: 0.10, steps: 3702089
episode: 1870, score: 310, average score: 227.8, best score: 239.60, epsilon: 0.10, steps: 3703698
episode: 1871, score: 220, average score: 229.2, best score: 239.60, epsilon: 0.10, steps: 3706094
episode: 1872, score: 75, average score: 227.5, best score: 239.60, epsilon: 0.10, steps: 3708097
episode: 1873, score: 135, average score: 228.4, best score: 239.60, epsilon: 0.10, steps: 3709958
episode: 1874, score: 285, average score: 228.8, best score: 239.60, epsilon: 0.10, steps: 3711869
episode: 1875, score: 25, average score: 227.2, best score: 239.60, epsilon: 0.10, steps: 3713403
episode: 1876, score: 215, average score: 229.4, best score: 239.60, epsilon: 0.10, steps: 3716040
episode: 1877, score: 325, average score: 231.8, best score: 239.60, epsilon: 0.10, steps: 3718395
episode: 1878, score: -5, average score: 229.8, best score: 239.60, epsilon: 0.10, steps: 3719772
episode: 1879, score: 285, average score: 233.9, best score: 239.60, epsilon: 0.10, steps: 3721884
episode: 1880, score: 25, average score: 234.8, best score: 239.60, epsilon: 0.10, steps: 3723682
episode: 1881, score: 5, average score: 232.1, best score: 239.60, epsilon: 0.10, steps: 3725289
episode: 1882, score: 275, average score: 235.4, best score: 239.60, epsilon: 0.10, steps: 3727032
episode: 1883, score: 155, average score: 236.6, best score: 239.60, epsilon: 0.10, steps: 3729297
episode: 1884, score: 195, average score: 238.5, best score: 239.60, epsilon: 0.10, steps: 3731659
episode: 1885, score: 395, average score: 237.4, best score: 239.60, epsilon: 0.10, steps: 3734145
episode: 1886, score: -35, average score: 233.4, best score: 239.60, epsilon: 0.10, steps: 3735292
episode: 1887, score: 245, average score: 235.3, best score: 239.60, epsilon: 0.10, steps: 3738252
episode: 1888, score: 70, average score: 234.1, best score: 239.60, epsilon: 0.10, steps: 3739716
episode: 1889, score: 100, average score: 232.8, best score: 239.60, epsilon: 0.10, steps: 3741930
episode: 1890, score: 85, average score: 229.1, best score: 239.60, epsilon: 0.10, steps: 3743579
episode: 1891, score: 200, average score: 227.4, best score: 239.60, epsilon: 0.10, steps: 3746058
episode: 1892, score: 200, average score: 228.6, best score: 239.60, epsilon: 0.10, steps: 3748482
episode: 1893, score: 40, average score: 227.1, best score: 239.60, epsilon: 0.10, steps: 3750342
episode: 1894, score: -100, average score: 225.1, best score: 239.60, epsilon: 0.10, steps: 3751712
episode: 1895, score: 70, average score: 221.2, best score: 239.60, epsilon: 0.10, steps: 3753168
episode: 1896, score: -65, average score: 214.5, best score: 239.60, epsilon: 0.10, steps: 3754424
episode: 1897, score: -60, average score: 215.8, best score: 239.60, epsilon: 0.10, steps: 3756206
episode: 1898, score: -25, average score: 210.2, best score: 239.60, epsilon: 0.10, steps: 3757641
episode: 1899, score: 15, average score: 209.7, best score: 239.60, epsilon: 0.10, steps: 3758945
episode: 1900, score: 160, average score: 209.4, best score: 239.60, epsilon: 0.10, steps: 3760461
episode: 1901, score: 475, average score: 214.1, best score: 239.60, epsilon: 0.10, steps: 3762883
episode: 1902, score: 70, average score: 210.3, best score: 239.60, epsilon: 0.10, steps: 3764235
episode: 1903, score: 135, average score: 211.8, best score: 239.60, epsilon: 0.10, steps: 3766073
episode: 1904, score: 130, average score: 208.8, best score: 239.60, epsilon: 0.10, steps: 3768323
episode: 1905, score: 330, average score: 210.4, best score: 239.60, epsilon: 0.10, steps: 3770531
episode: 1906, score: -120, average score: 209.2, best score: 239.60, epsilon: 0.10, steps: 3771982
episode: 1907, score: 625, average score: 212.7, best score: 239.60, epsilon: 0.10, steps: 3775223
episode: 1908, score: 350, average score: 215.6, best score: 239.60, epsilon: 0.10, steps: 3777147
episode: 1909, score: 230, average score: 213.2, best score: 239.60, epsilon: 0.10, steps: 3779175
episode: 1910, score: 420, average score: 214.4, best score: 239.60, epsilon: 0.10, steps: 3781618
episode: 1911, score: 310, average score: 217.2, best score: 239.60, epsilon: 0.10, steps: 3783950
episode: 1912, score: 145, average score: 210.7, best score: 239.60, epsilon: 0.10, steps: 3785758
episode: 1913, score: 485, average score: 212.2, best score: 239.60, epsilon: 0.10, steps: 3787655
episode: 1914, score: 110, average score: 209.9, best score: 239.60, epsilon: 0.10, steps: 3790012
episode: 1915, score: 220, average score: 211.3, best score: 239.60, epsilon: 0.10, steps: 3791385
episode: 1916, score: 290, average score: 211.4, best score: 239.60, epsilon: 0.10, steps: 3793879
episode: 1917, score: 365, average score: 208.8, best score: 239.60, epsilon: 0.10, steps: 3795797
episode: 1918, score: 380, average score: 209.2, best score: 239.60, epsilon: 0.10, steps: 3797664
episode: 1919, score: 155, average score: 210.6, best score: 239.60, epsilon: 0.10, steps: 3799191
episode: 1920, score: 455, average score: 212.3, best score: 239.60, epsilon: 0.10, steps: 3801652
episode: 1921, score: 30, average score: 208.5, best score: 239.60, epsilon: 0.10, steps: 3802870
episode: 1922, score: -40, average score: 206.9, best score: 239.60, epsilon: 0.10, steps: 3804844
episode: 1923, score: 115, average score: 200.1, best score: 239.60, epsilon: 0.10, steps: 3806902
episode: 1924, score: 455, average score: 203.9, best score: 239.60, epsilon: 0.10, steps: 3808898
episode: 1925, score: 480, average score: 207.4, best score: 239.60, epsilon: 0.10, steps: 3810932
episode: 1926, score: 495, average score: 208.8, best score: 239.60, epsilon: 0.10, steps: 3813639
episode: 1927, score: 390, average score: 209.6, best score: 239.60, epsilon: 0.10, steps: 3815222
episode: 1928, score: 195, average score: 208.7, best score: 239.60, epsilon: 0.10, steps: 3817286
episode: 1929, score: 220, average score: 208.5, best score: 239.60, epsilon: 0.10, steps: 3819323
episode: 1930, score: 345, average score: 208.7, best score: 239.60, epsilon: 0.10, steps: 3821650
episode: 1931, score: 85, average score: 207.9, best score: 239.60, epsilon: 0.10, steps: 3823100
episode: 1932, score: 415, average score: 208.3, best score: 239.60, epsilon: 0.10, steps: 3825343
episode: 1933, score: 155, average score: 208.7, best score: 239.60, epsilon: 0.10, steps: 3827065
episode: 1934, score: 130, average score: 205.8, best score: 239.60, epsilon: 0.10, steps: 3828341
episode: 1935, score: 320, average score: 206.8, best score: 239.60, epsilon: 0.10, steps: 3830430
episode: 1936, score: 50, average score: 205.3, best score: 239.60, epsilon: 0.10, steps: 3832578
episode: 1937, score: 170, average score: 203.0, best score: 239.60, epsilon: 0.10, steps: 3834134
episode: 1938, score: 325, average score: 205.5, best score: 239.60, epsilon: 0.10, steps: 3835999
episode: 1939, score: 565, average score: 209.8, best score: 239.60, epsilon: 0.10, steps: 3838980
episode: 1940, score: 525, average score: 211.4, best score: 239.60, epsilon: 0.10, steps: 3842480
episode: 1941, score: 130, average score: 207.6, best score: 239.60, epsilon: 0.10, steps: 3844237
episode: 1942, score: 300, average score: 210.2, best score: 239.60, epsilon: 0.10, steps: 3846000
episode: 1943, score: 145, average score: 210.4, best score: 239.60, epsilon: 0.10, steps: 3848236
episode: 1944, score: 310, average score: 212.8, best score: 239.60, epsilon: 0.10, steps: 3850267
episode: 1945, score: 5, average score: 210.7, best score: 239.60, epsilon: 0.10, steps: 3851703
episode: 1946, score: 270, average score: 205.2, best score: 239.60, epsilon: 0.10, steps: 3853746
episode: 1947, score: 120, average score: 200.8, best score: 239.60, epsilon: 0.10, steps: 3855932
episode: 1948, score: 695, average score: 207.5, best score: 239.60, epsilon: 0.10, steps: 3858654
episode: 1949, score: 520, average score: 210.2, best score: 239.60, epsilon: 0.10, steps: 3860779
episode: 1950, score: 170, average score: 210.6, best score: 239.60, epsilon: 0.10, steps: 3863038
episode: 1951, score: 180, average score: 211.4, best score: 239.60, epsilon: 0.10, steps: 3865330
episode: 1952, score: 515, average score: 208.1, best score: 239.60, epsilon: 0.10, steps: 3867604
episode: 1953, score: 600, average score: 213.1, best score: 239.60, epsilon: 0.10, steps: 3870635
episode: 1954, score: 135, average score: 213.8, best score: 239.60, epsilon: 0.10, steps: 3872264
episode: 1955, score: 185, average score: 215.8, best score: 239.60, epsilon: 0.10, steps: 3874146
episode: 1956, score: 155, average score: 213.8, best score: 239.60, epsilon: 0.10, steps: 3876080
episode: 1957, score: -35, average score: 213.8, best score: 239.60, epsilon: 0.10, steps: 3877591
episode: 1958, score: 340, average score: 214.2, best score: 239.60, epsilon: 0.10, steps: 3879447
episode: 1959, score: 440, average score: 216.9, best score: 239.60, epsilon: 0.10, steps: 3881986
episode: 1960, score: 585, average score: 221.6, best score: 239.60, epsilon: 0.10, steps: 3884941
episode: 1961, score: 135, average score: 221.3, best score: 239.60, epsilon: 0.10, steps: 3886698
episode: 1962, score: 355, average score: 223.2, best score: 239.60, epsilon: 0.10, steps: 3888601
episode: 1963, score: 425, average score: 225.0, best score: 239.60, epsilon: 0.10, steps: 3891099
episode: 1964, score: 295, average score: 226.0, best score: 239.60, epsilon: 0.10, steps: 3893168
episode: 1965, score: 450, average score: 229.2, best score: 239.60, epsilon: 0.10, steps: 3895805
episode: 1966, score: 235, average score: 228.1, best score: 239.60, epsilon: 0.10, steps: 3898135
episode: 1967, score: 90, average score: 227.4, best score: 239.60, epsilon: 0.10, steps: 3899961
episode: 1968, score: 295, average score: 229.5, best score: 239.60, epsilon: 0.10, steps: 3902014
episode: 1969, score: 305, average score: 231.6, best score: 239.60, epsilon: 0.10, steps: 3904234
episode: 1970, score: 385, average score: 232.3, best score: 239.60, epsilon: 0.10, steps: 3905988
episode: 1971, score: 270, average score: 232.8, best score: 239.60, epsilon: 0.10, steps: 3907913
episode: 1972, score: 280, average score: 234.8, best score: 239.60, epsilon: 0.10, steps: 3909756
episode: 1973, score: 245, average score: 235.9, best score: 239.60, epsilon: 0.10, steps: 3912026
episode: 1974, score: -15, average score: 232.9, best score: 239.60, epsilon: 0.10, steps: 3914260
episode: 1975, score: 310, average score: 235.8, best score: 239.60, epsilon: 0.10, steps: 3916010
episode: 1976, score: 175, average score: 235.4, best score: 239.60, epsilon: 0.10, steps: 3918068
episode: 1977, score: -95, average score: 231.2, best score: 239.60, epsilon: 0.10, steps: 3919201
episode: 1978, score: 290, average score: 234.2, best score: 239.60, epsilon: 0.10, steps: 3921064
episode: 1979, score: 490, average score: 236.2, best score: 239.60, epsilon: 0.10, steps: 3923738
episode: 1980, score: 170, average score: 237.7, best score: 239.60, epsilon: 0.10, steps: 3925814
episode: 1981, score: 350, average score: 241.1, best score: 239.60, epsilon: 0.10, steps: 3927987
episode: 1982, score: 225, average score: 240.6, best score: 241.10, epsilon: 0.10, steps: 3929389
episode: 1983, score: 80, average score: 239.8, best score: 241.10, epsilon: 0.10, steps: 3931160
episode: 1984, score: 475, average score: 242.7, best score: 241.10, epsilon: 0.10, steps: 3933042
episode: 1985, score: 450, average score: 243.2, best score: 242.65, epsilon: 0.10, steps: 3935429
episode: 1986, score: 370, average score: 247.2, best score: 243.20, epsilon: 0.10, steps: 3937320
episode: 1987, score: 20, average score: 245.0, best score: 247.25, epsilon: 0.10, steps: 3939144
episode: 1988, score: 905, average score: 253.3, best score: 247.25, epsilon: 0.10, steps: 3942329
episode: 1989, score: 170, average score: 254.1, best score: 253.35, epsilon: 0.10, steps: 3944596
episode: 1990, score: 535, average score: 258.6, best score: 254.05, epsilon: 0.10, steps: 3947041
episode: 1991, score: 325, average score: 259.8, best score: 258.55, epsilon: 0.10, steps: 3949200
episode: 1992, score: 105, average score: 258.9, best score: 259.80, epsilon: 0.10, steps: 3950756
episode: 1993, score: 290, average score: 261.4, best score: 259.80, epsilon: 0.10, steps: 3952597
episode: 1994, score: 55, average score: 262.9, best score: 261.35, epsilon: 0.10, steps: 3954011
episode: 1995, score: 865, average score: 270.9, best score: 262.90, epsilon: 0.10, steps: 3957004
episode: 1996, score: 375, average score: 275.2, best score: 270.85, epsilon: 0.10, steps: 3958785
episode: 1997, score: 350, average score: 279.4, best score: 275.25, epsilon: 0.10, steps: 3961183
episode: 1998, score: 350, average score: 283.1, best score: 279.35, epsilon: 0.10, steps: 3963406
episode: 1999, score: 315, average score: 286.1, best score: 283.10, epsilon: 0.10, steps: 3965708
episode: 2000, score: 215, average score: 286.6, best score: 286.10, epsilon: 0.10, steps: 3967821
episode: 2001, score: 295, average score: 284.9, best score: 286.65, epsilon: 0.10, steps: 3969354
episode: 2002, score: 415, average score: 288.3, best score: 286.65, epsilon: 0.10, steps: 3972014
episode: 2003, score: 290, average score: 289.9, best score: 288.30, epsilon: 0.10, steps: 3974192
episode: 2004, score: 780, average score: 296.4, best score: 289.85, epsilon: 0.10, steps: 3976988
episode: 2005, score: 595, average score: 299.0, best score: 296.35, epsilon: 0.10, steps: 3979738
episode: 2006, score: 225, average score: 302.4, best score: 299.00, epsilon: 0.10, steps: 3982170
episode: 2007, score: 60, average score: 296.8, best score: 302.45, epsilon: 0.10, steps: 3983770
episode: 2008, score: 460, average score: 297.9, best score: 302.45, epsilon: 0.10, steps: 3985920
episode: 2009, score: 345, average score: 299.1, best score: 302.45, epsilon: 0.10, steps: 3988134
episode: 2010, score: 215, average score: 297.0, best score: 302.45, epsilon: 0.10, steps: 3990021
episode: 2011, score: 35, average score: 294.2, best score: 302.45, epsilon: 0.10, steps: 3991535
episode: 2012, score: 395, average score: 296.8, best score: 302.45, epsilon: 0.10, steps: 3993745
